id_teks,sumber_teks,id_kalimat,kalimat,hash_teks
22,cerita_22.txt,6,Doni masuk ke dalam karung goni.,adddfdc03a8a7a62988b6a73969fb467177da81273a22a4e8b039fc1f95a5117
22,cerita_22.txt,7,Doni memegang ujung karung dengan erat.,adddfdc03a8a7a62988b6a73969fb467177da81273a22a4e8b039fc1f95a5117
22,cerita_22.txt,8,Wasit meniup peluit panjang.,adddfdc03a8a7a62988b6a73969fb467177da81273a22a4e8b039fc1f95a5117
22,cerita_22.txt,9,Perlombaan lari karung dimulai.,adddfdc03a8a7a62988b6a73969fb467177da81273a22a4e8b039fc1f95a5117
22,cerita_22.txt,10,Doni melompat dengan sangat cepat.,adddfdc03a8a7a62988b6a73969fb467177da81273a22a4e8b039fc1f95a5117
22,cerita_22.txt,11,Teman-teman memberi semangat dari pinggir lapangan.,adddfdc03a8a7a62988b6a73969fb467177da81273a22a4e8b039fc1f95a5117
22,cerita_22.txt,12,Seorang peserta terjatuh di tengah lapangan.,adddfdc03a8a7a62988b6a73969fb467177da81273a22a4e8b039fc1f95a5117
22,cerita_22.txt,13,Doni terus melompat ke depan.,adddfdc03a8a7a62988b6a73969fb467177da81273a22a4e8b039fc1f95a5117
22,cerita_22.txt,14,Keringat bercucuran di wajah Doni.,adddfdc03a8a7a62988b6a73969fb467177da81273a22a4e8b039fc1f95a5117
22,cerita_22.txt,15,Garis akhir sudah terlihat dekat.,adddfdc03a8a7a62988b6a73969fb467177da81273a22a4e8b039fc1f95a5117
22,cerita_22.txt,16,Doni mengerahkan seluruh tenaga.,adddfdc03a8a7a62988b6a73969fb467177da81273a22a4e8b039fc1f95a5117
22,cerita_22.txt,17,Doni melewati garis akhir pertama kali.,adddfdc03a8a7a62988b6a73969fb467177da81273a22a4e8b039fc1f95a5117
22,cerita_22.txt,18,Penonton bertepuk tangan dengan meriah.,adddfdc03a8a7a62988b6a73969fb467177da81273a22a4e8b039fc1f95a5117
22,cerita_22.txt,19,Doni keluar dari karung goni.,adddfdc03a8a7a62988b6a73969fb467177da81273a22a4e8b039fc1f95a5117
22,cerita_22.txt,20,Doni mengambil napas dalam-dalam.,adddfdc03a8a7a62988b6a73969fb467177da81273a22a4e8b039fc1f95a5117
22,cerita_22.txt,21,Kepala desa menyerahkan hadiah lomba.,adddfdc03a8a7a62988b6a73969fb467177da81273a22a4e8b039fc1f95a5117
22,cerita_22.txt,22,Doni menerima sebuah piala kecil.,adddfdc03a8a7a62988b6a73969fb467177da81273a22a4e8b039fc1f95a5117
22,cerita_22.txt,23,Doni juga mendapatkan buku tulis baru.,adddfdc03a8a7a62988b6a73969fb467177da81273a22a4e8b039fc1f95a5117
22,cerita_22.txt,24,Doni merasa sangat gembira.,adddfdc03a8a7a62988b6a73969fb467177da81273a22a4e8b039fc1f95a5117
22,cerita_22.txt,25,Doni membawa pulang hadiah tersebut.,adddfdc03a8a7a62988b6a73969fb467177da81273a22a4e8b039fc1f95a5117
23,cerita_23.txt,1,Tino pergi ke kebun binatang.,682c31ad82277912808867c032ca2b8de5e0425758f86690b1e2ba0d1b5850af
23,cerita_23.txt,2,Tino pergi bersama ayah dan ibu.,682c31ad82277912808867c032ca2b8de5e0425758f86690b1e2ba0d1b5850af
23,cerita_23.txt,3,Ayah membeli tiket di loket.,682c31ad82277912808867c032ca2b8de5e0425758f86690b1e2ba0d1b5850af
23,cerita_23.txt,4,Mereka masuk melewati pintu gerbang utama.,682c31ad82277912808867c032ca2b8de5e0425758f86690b1e2ba0d1b5850af
23,cerita_23.txt,5,Tino melihat kandang gajah yang besar.,682c31ad82277912808867c032ca2b8de5e0425758f86690b1e2ba0d1b5850af
23,cerita_23.txt,6,Gajah itu memiliki belalai yang panjang.,682c31ad82277912808867c032ca2b8de5e0425758f86690b1e2ba0d1b5850af
23,cerita_23.txt,7,Gajah menyemprotkan air ke tubuhnya.,682c31ad82277912808867c032ca2b8de5e0425758f86690b1e2ba0d1b5850af
23,cerita_23.txt,8,Tino berjalan ke kandang jerapah.,682c31ad82277912808867c032ca2b8de5e0425758f86690b1e2ba0d1b5850af
23,cerita_23.txt,9,Jerapah memakan daun di pohon tinggi.,682c31ad82277912808867c032ca2b8de5e0425758f86690b1e2ba0d1b5850af
23,cerita_23.txt,10,Tino sangat kagum melihat jerapah.,682c31ad82277912808867c032ca2b8de5e0425758f86690b1e2ba0d1b5850af
23,cerita_23.txt,11,Ibu mengajak Tino melihat monyet.,682c31ad82277912808867c032ca2b8de5e0425758f86690b1e2ba0d1b5850af
23,cerita_23.txt,12,Monyet-monyet itu melompat dari dahan ke dahan.,682c31ad82277912808867c032ca2b8de5e0425758f86690b1e2ba0d1b5850af
23,cerita_23.txt,13,Tino tertawa melihat tingkah monyet.,682c31ad82277912808867c032ca2b8de5e0425758f86690b1e2ba0d1b5850af
23,cerita_23.txt,14,Mereka beristirahat di kursi taman.,682c31ad82277912808867c032ca2b8de5e0425758f86690b1e2ba0d1b5850af
23,cerita_23.txt,15,Ayah membelikan es krim cokelat.,682c31ad82277912808867c032ca2b8de5e0425758f86690b1e2ba0d1b5850af
23,cerita_23.txt,16,Tino memakan es krim dengan senang.,682c31ad82277912808867c032ca2b8de5e0425758f86690b1e2ba0d1b5850af
23,cerita_23.txt,17,Mereka melanjutkan perjalanan ke kandang singa.,682c31ad82277912808867c032ca2b8de5e0425758f86690b1e2ba0d1b5850af
23,cerita_23.txt,18,Singa jantan sedang tidur siang.,682c31ad82277912808867c032ca2b8de5e0425758f86690b1e2ba0d1b5850af
23,cerita_23.txt,19,Singa itu memiliki surai yang lebat.,682c31ad82277912808867c032ca2b8de5e0425758f86690b1e2ba0d1b5850af
23,cerita_23.txt,20,Tino mengambil foto singa dari jauh.,682c31ad82277912808867c032ca2b8de5e0425758f86690b1e2ba0d1b5850af
23,cerita_23.txt,21,Waktu menunjukkan pukul empat sore.,682c31ad82277912808867c032ca2b8de5e0425758f86690b1e2ba0d1b5850af
23,cerita_23.txt,22,Kebun binatang akan segera tutup.,682c31ad82277912808867c032ca2b8de5e0425758f86690b1e2ba0d1b5850af
23,cerita_23.txt,23,Tino berjalan menuju pintu keluar.,682c31ad82277912808867c032ca2b8de5e0425758f86690b1e2ba0d1b5850af
23,cerita_23.txt,24,Tino merasa lelah tetapi bahagia.,682c31ad82277912808867c032ca2b8de5e0425758f86690b1e2ba0d1b5850af
23,cerita_23.txt,25,Mereka pulang ke rumah dengan taksi.,682c31ad82277912808867c032ca2b8de5e0425758f86690b1e2ba0d1b5850af
24,cerita_24.txt,1,Paman memiliki seekor anjing penjaga.,0191e771be5a840fae27444846c921f63b596dce66e96568894b8b1d12f67c01
24,cerita_24.txt,2,Anjing itu bernama Bruno.,0191e771be5a840fae27444846c921f63b596dce66e96568894b8b1d12f67c01
24,cerita_24.txt,3,Bruno memiliki bulu berwarna cokelat.,0191e771be5a840fae27444846c921f63b596dce66e96568894b8b1d12f67c01
24,cerita_24.txt,4,Bruno sangat cerdas dan setia.,0191e771be5a840fae27444846c921f63b596dce66e96568894b8b1d12f67c01
24,cerita_24.txt,5,"Setiap malam, Bruno menjaga rumah paman.",0191e771be5a840fae27444846c921f63b596dce66e96568894b8b1d12f67c01
24,cerita_24.txt,6,Bruno tidur di teras depan.,0191e771be5a840fae27444846c921f63b596dce66e96568894b8b1d12f67c01
24,cerita_24.txt,7,Bruno memiliki pendengaran yang tajam.,0191e771be5a840fae27444846c921f63b596dce66e96568894b8b1d12f67c01
24,cerita_24.txt,8,"Pada suatu malam, cuaca sangat gelap.",0191e771be5a840fae27444846c921f63b596dce66e96568894b8b1d12f67c01
24,cerita_24.txt,9,Bruno mendengar suara langkah kaki.,0191e771be5a840fae27444846c921f63b596dce66e96568894b8b1d12f67c01
24,cerita_24.txt,10,Suara itu berasal dari pagar belakang.,0191e771be5a840fae27444846c921f63b596dce66e96568894b8b1d12f67c01
24,cerita_24.txt,11,Bruno segera berdiri.,0191e771be5a840fae27444846c921f63b596dce66e96568894b8b1d12f67c01
24,cerita_24.txt,12,Bruno berlari ke arah halaman belakang.,0191e771be5a840fae27444846c921f63b596dce66e96568894b8b1d12f67c01
24,cerita_24.txt,13,Bruno melihat bayangan orang asing.,0191e771be5a840fae27444846c921f63b596dce66e96568894b8b1d12f67c01
24,cerita_24.txt,14,Bruno menggonggong dengan sangat keras.,0191e771be5a840fae27444846c921f63b596dce66e96568894b8b1d12f67c01
24,cerita_24.txt,15,Gonggongan Bruno membangunkan paman.,0191e771be5a840fae27444846c921f63b596dce66e96568894b8b1d12f67c01
24,cerita_24.txt,16,Paman menyalakan lampu senter.,0191e771be5a840fae27444846c921f63b596dce66e96568894b8b1d12f67c01
24,cerita_24.txt,17,Paman berjalan ke halaman belakang.,0191e771be5a840fae27444846c921f63b596dce66e96568894b8b1d12f67c01
24,cerita_24.txt,18,Orang asing itu lari ketakutan.,0191e771be5a840fae27444846c921f63b596dce66e96568894b8b1d12f67c01
24,cerita_24.txt,19,Orang asing itu melompati pagar.,0191e771be5a840fae27444846c921f63b596dce66e96568894b8b1d12f67c01
24,cerita_24.txt,20,Paman mengelus kepala Bruno.,0191e771be5a840fae27444846c921f63b596dce66e96568894b8b1d12f67c01
24,cerita_24.txt,21,Paman memuji keberanian Bruno.,0191e771be5a840fae27444846c921f63b596dce66e96568894b8b1d12f67c01
24,cerita_24.txt,22,Bruno mengibaskan ekornya.,0191e771be5a840fae27444846c921f63b596dce66e96568894b8b1d12f67c01
24,cerita_24.txt,23,Rumah paman kembali aman.,0191e771be5a840fae27444846c921f63b596dce66e96568894b8b1d12f67c01
24,cerita_24.txt,24,Paman memberi Bruno biskuit anjing.,0191e771be5a840fae27444846c921f63b596dce66e96568894b8b1d12f67c01
24,cerita_24.txt,25,Bruno kembali tidur di teras.,0191e771be5a840fae27444846c921f63b596dce66e96568894b8b1d12f67c01
25,cerita_25.txt,1,Udin dan teman-teman pergi ke sungai.,78447453df6e94a95e0ff015120f30fc912e3bd272860b091f58286351faf3bd
25,cerita_25.txt,2,Sungai itu terletak di pinggir desa.,78447453df6e94a95e0ff015120f30fc912e3bd272860b091f58286351faf3bd
25,cerita_25.txt,3,Air sungai itu sangat dangkal.,78447453df6e94a95e0ff015120f30fc912e3bd272860b091f58286351faf3bd
25,cerita_25.txt,4,Udin membawa sebuah jaring kecil.,78447453df6e94a95e0ff015120f30fc912e3bd272860b091f58286351faf3bd
25,cerita_25.txt,5,Teman Udin membawa ember plastik.,78447453df6e94a95e0ff015120f30fc912e3bd272860b091f58286351faf3bd
25,cerita_25.txt,6,Mereka turun ke dalam sungai.,78447453df6e94a95e0ff015120f30fc912e3bd272860b091f58286351faf3bd
25,cerita_25.txt,7,Air sungai terasa sangat sejuk.,78447453df6e94a95e0ff015120f30fc912e3bd272860b091f58286351faf3bd
25,cerita_25.txt,8,Udin melihat sekelompok ikan kecil.,78447453df6e94a95e0ff015120f30fc912e3bd272860b091f58286351faf3bd
25,cerita_25.txt,9,Ikan-ikan itu berenang di dekat batu.,78447453df6e94a95e0ff015120f30fc912e3bd272860b091f58286351faf3bd
25,cerita_25.txt,10,Udin mengayunkan jaring ke dalam air.,78447453df6e94a95e0ff015120f30fc912e3bd272860b091f58286351faf3bd
25,cerita_25.txt,11,Udin berhasil menangkap tiga ekor ikan.,78447453df6e94a95e0ff015120f30fc912e3bd272860b091f58286351faf3bd
25,cerita_25.txt,12,Ikan itu berwarna perak.,78447453df6e94a95e0ff015120f30fc912e3bd272860b091f58286351faf3bd
25,cerita_25.txt,13,Udin memasukkan ikan ke dalam ember.,78447453df6e94a95e0ff015120f30fc912e3bd272860b091f58286351faf3bd
25,cerita_25.txt,14,Teman-teman ikut mencari ikan.,78447453df6e94a95e0ff015120f30fc912e3bd272860b091f58286351faf3bd
25,cerita_25.txt,15,Mereka sangat fokus mencari ikan.,78447453df6e94a95e0ff015120f30fc912e3bd272860b091f58286351faf3bd
25,cerita_25.txt,16,Udin menemukan udang sungai di balik batu.,78447453df6e94a95e0ff015120f30fc912e3bd272860b091f58286351faf3bd
25,cerita_25.txt,17,Udin menangkap udang itu dengan tangan.,78447453df6e94a95e0ff015120f30fc912e3bd272860b091f58286351faf3bd
25,cerita_25.txt,18,Mereka bermain air bersama-sama.,78447453df6e94a95e0ff015120f30fc912e3bd272860b091f58286351faf3bd
25,cerita_25.txt,19,Pakaian mereka menjadi sangat basah.,78447453df6e94a95e0ff015120f30fc912e3bd272860b091f58286351faf3bd
25,cerita_25.txt,20,Matahari mulai terbenam di barat.,78447453df6e94a95e0ff015120f30fc912e3bd272860b091f58286351faf3bd
25,cerita_25.txt,21,Ember plastik sudah berisi banyak ikan.,78447453df6e94a95e0ff015120f30fc912e3bd272860b091f58286351faf3bd
25,cerita_25.txt,22,Mereka naik ke pinggir sungai.,78447453df6e94a95e0ff015120f30fc912e3bd272860b091f58286351faf3bd
25,cerita_25.txt,23,Mereka membawa ikan itu pulang.,78447453df6e94a95e0ff015120f30fc912e3bd272860b091f58286351faf3bd
25,cerita_25.txt,24,Ibu menggoreng ikan tersebut di rumah.,78447453df6e94a95e0ff015120f30fc912e3bd272860b091f58286351faf3bd
25,cerita_25.txt,25,Udin memakan ikan goreng dengan nasi.,78447453df6e94a95e0ff015120f30fc912e3bd272860b091f58286351faf3bd
26,cerita_26.txt,1,Hari ini adalah hari ulang tahun Andi.,58f56019741881ecc2e5b515fafeb4959453da22a45291965e5650af165c89fe
26,cerita_26.txt,2,Andi berusia sembilan tahun.,58f56019741881ecc2e5b515fafeb4959453da22a45291965e5650af165c89fe
26,cerita_26.txt,3,Ibu membuat kue ulang tahun cokelat.,58f56019741881ecc2e5b515fafeb4959453da22a45291965e5650af165c89fe
26,cerita_26.txt,4,Kue itu dihias dengan lilin.,58f56019741881ecc2e5b515fafeb4959453da22a45291965e5650af165c89fe
26,cerita_26.txt,5,Ayah memberikan sebuah kotak kado.,58f56019741881ecc2e5b515fafeb4959453da22a45291965e5650af165c89fe
26,cerita_26.txt,6,Kotak kado itu dibungkus kertas biru.,58f56019741881ecc2e5b515fafeb4959453da22a45291965e5650af165c89fe
26,cerita_26.txt,7,Andi menerima kotak kado itu.,58f56019741881ecc2e5b515fafeb4959453da22a45291965e5650af165c89fe
26,cerita_26.txt,8,Andi mengucapkan terima kasih kepada ayah.,58f56019741881ecc2e5b515fafeb4959453da22a45291965e5650af165c89fe
26,cerita_26.txt,9,Andi membuka kotak kado dengan antusias.,58f56019741881ecc2e5b515fafeb4959453da22a45291965e5650af165c89fe
26,cerita_26.txt,10,Di dalam kotak terdapat sepasang sepatu.,58f56019741881ecc2e5b515fafeb4959453da22a45291965e5650af165c89fe
26,cerita_26.txt,11,Sepatu itu berwarna hitam dan putih.,58f56019741881ecc2e5b515fafeb4959453da22a45291965e5650af165c89fe
26,cerita_26.txt,12,Sepatu itu memiliki tali merah.,58f56019741881ecc2e5b515fafeb4959453da22a45291965e5650af165c89fe
26,cerita_26.txt,13,Andi sangat menyukai sepatu baru itu.,58f56019741881ecc2e5b515fafeb4959453da22a45291965e5650af165c89fe
26,cerita_26.txt,14,Andi langsung mencoba sepatu tersebut.,58f56019741881ecc2e5b515fafeb4959453da22a45291965e5650af165c89fe
26,cerita_26.txt,15,Ukuran sepatu itu sangat pas.,58f56019741881ecc2e5b515fafeb4959453da22a45291965e5650af165c89fe
26,cerita_26.txt,16,Teman-teman Andi datang ke rumah.,58f56019741881ecc2e5b515fafeb4959453da22a45291965e5650af165c89fe
26,cerita_26.txt,17,Mereka menyanyikan lagu selamat ulang tahun.,58f56019741881ecc2e5b515fafeb4959453da22a45291965e5650af165c89fe
26,cerita_26.txt,18,Andi meniup lilin di atas kue.,58f56019741881ecc2e5b515fafeb4959453da22a45291965e5650af165c89fe
26,cerita_26.txt,19,Andi memotong kue cokelat itu.,58f56019741881ecc2e5b515fafeb4959453da22a45291965e5650af165c89fe
26,cerita_26.txt,20,Ibu membagikan potongan kue kepada teman-teman.,58f56019741881ecc2e5b515fafeb4959453da22a45291965e5650af165c89fe
26,cerita_26.txt,21,Mereka makan kue dengan gembira.,58f56019741881ecc2e5b515fafeb4959453da22a45291965e5650af165c89fe
26,cerita_26.txt,22,Andi mengajak teman-teman bermain di halaman.,58f56019741881ecc2e5b515fafeb4959453da22a45291965e5650af165c89fe
26,cerita_26.txt,23,Andi memakai sepatu baru saat bermain.,58f56019741881ecc2e5b515fafeb4959453da22a45291965e5650af165c89fe
26,cerita_26.txt,24,Pesta ulang tahun berjalan sangat meriah.,58f56019741881ecc2e5b515fafeb4959453da22a45291965e5650af165c89fe
26,cerita_26.txt,25,Andi merasa hari ini sangat spesial.,58f56019741881ecc2e5b515fafeb4959453da22a45291965e5650af165c89fe
27,cerita_27.txt,1,Guru mengajak siswa ke perpustakaan daerah.,0464d2172a3721e813cdbf35286e594a2c9e1c263cafbad2c5ee3d72cc86439a
27,cerita_27.txt,2,Perpustakaan itu berada di pusat kota.,0464d2172a3721e813cdbf35286e594a2c9e1c263cafbad2c5ee3d72cc86439a
27,cerita_27.txt,3,Siswa berangkat menggunakan bus sekolah.,0464d2172a3721e813cdbf35286e594a2c9e1c263cafbad2c5ee3d72cc86439a
27,cerita_27.txt,4,Bus tiba di perpustakaan pada pukul sembilan.,0464d2172a3721e813cdbf35286e594a2c9e1c263cafbad2c5ee3d72cc86439a
27,cerita_27.txt,5,Gedung perpustakaan itu sangat besar.,0464d2172a3721e813cdbf35286e594a2c9e1c263cafbad2c5ee3d72cc86439a
27,cerita_27.txt,6,Siswa masuk dengan tertib.,0464d2172a3721e813cdbf35286e594a2c9e1c263cafbad2c5ee3d72cc86439a
27,cerita_27.txt,7,Petugas perpustakaan menyambut mereka dengan senyum.,0464d2172a3721e813cdbf35286e594a2c9e1c263cafbad2c5ee3d72cc86439a
27,cerita_27.txt,8,Petugas menjelaskan aturan di perpustakaan.,0464d2172a3721e813cdbf35286e594a2c9e1c263cafbad2c5ee3d72cc86439a
27,cerita_27.txt,9,Pengunjung tidak boleh membuat keributan.,0464d2172a3721e813cdbf35286e594a2c9e1c263cafbad2c5ee3d72cc86439a
27,cerita_27.txt,10,Rak buku tersusun sangat rapi.,0464d2172a3721e813cdbf35286e594a2c9e1c263cafbad2c5ee3d72cc86439a
27,cerita_27.txt,11,Rio mencari buku tentang dinosaurus.,0464d2172a3721e813cdbf35286e594a2c9e1c263cafbad2c5ee3d72cc86439a
27,cerita_27.txt,12,Rio menemukan buku itu di rak sejarah.,0464d2172a3721e813cdbf35286e594a2c9e1c263cafbad2c5ee3d72cc86439a
27,cerita_27.txt,13,Buku itu memiliki gambar yang bagus.,0464d2172a3721e813cdbf35286e594a2c9e1c263cafbad2c5ee3d72cc86439a
27,cerita_27.txt,14,Rio duduk di kursi baca.,0464d2172a3721e813cdbf35286e594a2c9e1c263cafbad2c5ee3d72cc86439a
27,cerita_27.txt,15,Rio membaca buku dengan tenang.,0464d2172a3721e813cdbf35286e594a2c9e1c263cafbad2c5ee3d72cc86439a
27,cerita_27.txt,16,Siti meminjam buku cerita rakyat.,0464d2172a3721e813cdbf35286e594a2c9e1c263cafbad2c5ee3d72cc86439a
27,cerita_27.txt,17,Siti membawa buku itu ke meja petugas.,0464d2172a3721e813cdbf35286e594a2c9e1c263cafbad2c5ee3d72cc86439a
27,cerita_27.txt,18,Petugas mencatat peminjaman buku Siti.,0464d2172a3721e813cdbf35286e594a2c9e1c263cafbad2c5ee3d72cc86439a
27,cerita_27.txt,19,Waktu kunjungan berlangsung selama dua jam.,0464d2172a3721e813cdbf35286e594a2c9e1c263cafbad2c5ee3d72cc86439a
27,cerita_27.txt,20,Guru mengumpulkan seluruh siswa.,0464d2172a3721e813cdbf35286e594a2c9e1c263cafbad2c5ee3d72cc86439a
27,cerita_27.txt,21,Siswa merapikan kembali kursi baca.,0464d2172a3721e813cdbf35286e594a2c9e1c263cafbad2c5ee3d72cc86439a
27,cerita_27.txt,22,Mereka keluar dari gedung perpustakaan.,0464d2172a3721e813cdbf35286e594a2c9e1c263cafbad2c5ee3d72cc86439a
27,cerita_27.txt,23,Siswa kembali naik ke dalam bus.,0464d2172a3721e813cdbf35286e594a2c9e1c263cafbad2c5ee3d72cc86439a
27,cerita_27.txt,24,Bus melaju kembali ke sekolah.,0464d2172a3721e813cdbf35286e594a2c9e1c263cafbad2c5ee3d72cc86439a
27,cerita_27.txt,25,Rio mendapat banyak ilmu baru.,0464d2172a3721e813cdbf35286e594a2c9e1c263cafbad2c5ee3d72cc86439a
28,cerita_28.txt,1,Fajar mengikuti kursus berenang.,02a9fbc876cedc86574a0c28fcf3769b85385fdfd8e8d77b3793a369db5925b6
28,cerita_28.txt,2,Latihan diadakan setiap hari Sabtu.,02a9fbc876cedc86574a0c28fcf3769b85385fdfd8e8d77b3793a369db5925b6
28,cerita_28.txt,3,Fajar menyiapkan pakaian renang di tas.,02a9fbc876cedc86574a0c28fcf3769b85385fdfd8e8d77b3793a369db5925b6
28,cerita_28.txt,4,Fajar tiba di kolam renang pagi hari.,02a9fbc876cedc86574a0c28fcf3769b85385fdfd8e8d77b3793a369db5925b6
28,cerita_28.txt,5,Pelatih renang sudah menunggu di tepi kolam.,02a9fbc876cedc86574a0c28fcf3769b85385fdfd8e8d77b3793a369db5925b6
28,cerita_28.txt,6,Fajar melakukan pemanasan terlebih dahulu.,02a9fbc876cedc86574a0c28fcf3769b85385fdfd8e8d77b3793a369db5925b6
28,cerita_28.txt,7,Pemanasan mencegah kram otot.,02a9fbc876cedc86574a0c28fcf3769b85385fdfd8e8d77b3793a369db5925b6
28,cerita_28.txt,8,Fajar turun ke dalam kolam renang.,02a9fbc876cedc86574a0c28fcf3769b85385fdfd8e8d77b3793a369db5925b6
28,cerita_28.txt,9,Air kolam terasa sangat dingin.,02a9fbc876cedc86574a0c28fcf3769b85385fdfd8e8d77b3793a369db5925b6
28,cerita_28.txt,10,Pelatih mengajarkan gaya bebas.,02a9fbc876cedc86574a0c28fcf3769b85385fdfd8e8d77b3793a369db5925b6
28,cerita_28.txt,11,Fajar menggerakkan kaki ke atas dan bawah.,02a9fbc876cedc86574a0c28fcf3769b85385fdfd8e8d77b3793a369db5925b6
28,cerita_28.txt,12,Fajar memutar tangan ke depan.,02a9fbc876cedc86574a0c28fcf3769b85385fdfd8e8d77b3793a369db5925b6
28,cerita_28.txt,13,Fajar mengambil napas dari samping.,02a9fbc876cedc86574a0c28fcf3769b85385fdfd8e8d77b3793a369db5925b6
28,cerita_28.txt,14,Gerakan Fajar masih sedikit kaku.,02a9fbc876cedc86574a0c28fcf3769b85385fdfd8e8d77b3793a369db5925b6
28,cerita_28.txt,15,Pelatih memberikan contoh yang benar.,02a9fbc876cedc86574a0c28fcf3769b85385fdfd8e8d77b3793a369db5925b6
28,cerita_28.txt,16,Fajar mengulangi gerakan tersebut.,02a9fbc876cedc86574a0c28fcf3769b85385fdfd8e8d77b3793a369db5925b6
28,cerita_28.txt,17,Fajar berenang sejauh sepuluh meter.,02a9fbc876cedc86574a0c28fcf3769b85385fdfd8e8d77b3793a369db5925b6
28,cerita_28.txt,18,Fajar merasa napasnya sangat tersengal.,02a9fbc876cedc86574a0c28fcf3769b85385fdfd8e8d77b3793a369db5925b6
28,cerita_28.txt,19,Fajar beristirahat di pinggir kolam.,02a9fbc876cedc86574a0c28fcf3769b85385fdfd8e8d77b3793a369db5925b6
28,cerita_28.txt,20,Pelatih memberikan pujian kepada Fajar.,02a9fbc876cedc86574a0c28fcf3769b85385fdfd8e8d77b3793a369db5925b6
28,cerita_28.txt,21,Fajar kembali berlatih dengan semangat.,02a9fbc876cedc86574a0c28fcf3769b85385fdfd8e8d77b3793a369db5925b6
28,cerita_28.txt,22,Latihan berenang selesai pada pukul sepuluh.,02a9fbc876cedc86574a0c28fcf3769b85385fdfd8e8d77b3793a369db5925b6
28,cerita_28.txt,23,Fajar membilas tubuh di kamar mandi.,02a9fbc876cedc86574a0c28fcf3769b85385fdfd8e8d77b3793a369db5925b6
28,cerita_28.txt,24,Fajar mengganti pakaian dengan baju bersih.,02a9fbc876cedc86574a0c28fcf3769b85385fdfd8e8d77b3793a369db5925b6
28,cerita_28.txt,25,Fajar pulang ke rumah bersama ayah.,02a9fbc876cedc86574a0c28fcf3769b85385fdfd8e8d77b3793a369db5925b6
29,cerita_29.txt,1,Desa Pak Hasan berada di dekat hutan.,fd6403d0d8e175e16efaedee76f3ca83eeab393b7f7780aa861c50514081549a
29,cerita_29.txt,2,Pak Hasan membutuhkan kayu bakar.,fd6403d0d8e175e16efaedee76f3ca83eeab393b7f7780aa861c50514081549a
29,cerita_29.txt,3,Pak Hasan pergi ke hutan membawa parang.,fd6403d0d8e175e16efaedee76f3ca83eeab393b7f7780aa861c50514081549a
29,cerita_29.txt,4,Pak Hasan mencari dahan pohon kering.,fd6403d0d8e175e16efaedee76f3ca83eeab393b7f7780aa861c50514081549a
29,cerita_29.txt,5,Hutan itu memiliki banyak pohon rindang.,fd6403d0d8e175e16efaedee76f3ca83eeab393b7f7780aa861c50514081549a
29,cerita_29.txt,6,Pak Hasan menemukan sebuah pohon tumbang.,fd6403d0d8e175e16efaedee76f3ca83eeab393b7f7780aa861c50514081549a
29,cerita_29.txt,7,Pohon itu sudah sangat kering.,fd6403d0d8e175e16efaedee76f3ca83eeab393b7f7780aa861c50514081549a
29,cerita_29.txt,8,Pak Hasan memotong dahan dengan parang.,fd6403d0d8e175e16efaedee76f3ca83eeab393b7f7780aa861c50514081549a
29,cerita_29.txt,9,Pak Hasan mengumpulkan potongan kayu.,fd6403d0d8e175e16efaedee76f3ca83eeab393b7f7780aa861c50514081549a
29,cerita_29.txt,10,Potongan kayu itu diikat dengan tali rotan.,fd6403d0d8e175e16efaedee76f3ca83eeab393b7f7780aa861c50514081549a
29,cerita_29.txt,11,Pak Hasan memanggul ikatan kayu di pundak.,fd6403d0d8e175e16efaedee76f3ca83eeab393b7f7780aa861c50514081549a
29,cerita_29.txt,12,Beban kayu itu cukup berat.,fd6403d0d8e175e16efaedee76f3ca83eeab393b7f7780aa861c50514081549a
29,cerita_29.txt,13,Pak Hasan berjalan kembali ke desa.,fd6403d0d8e175e16efaedee76f3ca83eeab393b7f7780aa861c50514081549a
29,cerita_29.txt,14,Pak Hasan beristirahat di dekat sungai.,fd6403d0d8e175e16efaedee76f3ca83eeab393b7f7780aa861c50514081549a
29,cerita_29.txt,15,Pak Hasan membasuh wajah dengan air sungai.,fd6403d0d8e175e16efaedee76f3ca83eeab393b7f7780aa861c50514081549a
29,cerita_29.txt,16,Pak Hasan melanjutkan perjalanan pulang.,fd6403d0d8e175e16efaedee76f3ca83eeab393b7f7780aa861c50514081549a
29,cerita_29.txt,17,Pak Hasan tiba di rumah pada siang hari.,fd6403d0d8e175e16efaedee76f3ca83eeab393b7f7780aa861c50514081549a
29,cerita_29.txt,18,Pak Hasan meletakkan kayu di belakang rumah.,fd6403d0d8e175e16efaedee76f3ca83eeab393b7f7780aa861c50514081549a
29,cerita_29.txt,19,Istri Pak Hasan menyalakan tungku api.,fd6403d0d8e175e16efaedee76f3ca83eeab393b7f7780aa861c50514081549a
29,cerita_29.txt,20,Istri Pak Hasan menggunakan kayu bakar tersebut.,fd6403d0d8e175e16efaedee76f3ca83eeab393b7f7780aa861c50514081549a
29,cerita_29.txt,21,Api menyala dengan sangat terang.,fd6403d0d8e175e16efaedee76f3ca83eeab393b7f7780aa861c50514081549a
29,cerita_29.txt,22,Istri Pak Hasan merebus air minum.,fd6403d0d8e175e16efaedee76f3ca83eeab393b7f7780aa861c50514081549a
29,cerita_29.txt,23,Kayu kering menghasilkan api yang panas.,fd6403d0d8e175e16efaedee76f3ca83eeab393b7f7780aa861c50514081549a
